id,listing_url_num,last_scraped,host_since,host_duration,host_response_rate,is_response_rate_missing,host_acceptance_rate,is_acceptance_rate_missing,host_is_superhost,host_listings_count,log_host_listings_count,latitude,longitude,accommodates,log_accommodates,bedrooms,log_bedrooms,bathrooms_count,is_bath_shared,amenities,price,log_price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,neigh_Yau Tsim Mong,neigh_Islands,neigh_Central & Western,neigh_Sai Kung,neigh_Wan Chai,neigh_Sham Shui Po,neigh_Eastern,neigh_Kowloon City,neigh_Yuen Long,neigh_Tai Po,neigh_Sha Tin,neigh_Southern,neigh_Wong Tai Sin,neigh_Kwun Tong,neigh_North,neigh_Tuen Mun,neigh_Kwai Tsing,neigh_Tsuen Wan,property_type_Entire rental unit,property_type_Private room in condo,property_type_Entire serviced apartment,property_type_Entire condo,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Room in hotel,property_type_Room in aparthotel,property_type_Shared room in hostel,property_type_Shared room in rental unit,property_type_Shared room,property_type_Room in boutique hotel,property_type_Entire loft,property_type_Entire villa,property_type_Private room in guest suite,property_type_Private room in townhouse,property_type_Entire guest suite,property_type_Private room in serviced apartment,property_type_Entire home,property_type_Entire guesthouse,property_type_Houseboat,property_type_Entire bungalow,property_type_Shared room in serviced apartment,property_type_Entire cottage,property_type_Private room in bungalow,property_type_Boat,property_type_Shared room in guesthouse,property_type_Tiny home,property_type_Private room in kezhan,property_type_Private room in bed and breakfast,property_type_Room in bed and breakfast,property_type_Private room,property_type_Private room in nature lodge,property_type_Private room in boat,property_type_Shared room in kezhan,property_type_Private room in minsu,property_type_Room in hostel,property_type_Shared room in condo,property_type_Private room in villa,property_type_Entire vacation home,property_type_Entire townhouse,property_type_Private room in cottage,property_type_Private room in houseboat,property_type_Shared room in guest suite,property_type_Hut,property_type_Entire cabin,property_type_Entire place,property_type_Private room in ryokan,property_type_Shared room in townhouse,property_type_Shared room in hotel,property_type_Private room in tiny home,property_type_Private room in riad,property_type_Private room in farm stay,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,room_type_Hotel room
24443766,24443766,2025-06-22,2018-04-13,2627,1,1,1,1,0,2,0.693147181,22.29292,114.27127,2,0.693147181,1,0,1,0,"[""Hair dryer"", ""Wifi"", ""Lock on bedroom door"", ""Shampoo"", ""Paid parking off premises"", ""Hot water"", ""Oven"", ""Room-darkening shades"", ""Beach access \u2013 Beachfront"", ""TV with standard cable"", ""Elevator"", ""Dishes and silverware"", ""Table corner guards"", ""Essentials"", ""Long term stays allowed"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Bed linens"", ""Bathtub"", ""Air conditioning"", ""Hangers"", ""Paid parking on premises"", ""Host greets you""]",380.00 ,5.94,30,60,90,365,21,4.93,4.9,4.93,4.97,4.83,4.73,4.87,0,0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24455316,24455316,2025-06-21,2016-05-27,3312,1,1,1,1,0,4,1.386294361,22.301023,114.175001,6,1.791759469,2,0.693147181,1,0,"[""Cooking basics"", ""Washer"", ""Clothing storage"", ""Hair dryer"", ""Wifi"", ""Shampoo"", ""Hot water"", ""Room-darkening shades"", ""Refrigerator"", ""Dishes and silverware"", ""Elevator"", ""Kitchen"", ""Iron"", ""Shower gel"", ""Essentials"", ""Air conditioning"", ""Lux conditioner"", ""Hangers"", ""Hot water kettle"", ""43 inch TV with Netflix""]",1140.00 ,7.039,5,13,29,104,48,4.65,4.73,4.48,4.74,4.82,4.81,4.55,0,2.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24537329,24537329,2025-06-21,2016-09-03,3213,1,1,1,1,1,2,0.693147181,22.44922,114.09601,4,1.386294361,2,0.693147181,1,0,"[""Cooking basics"", ""Free parking on premises"", ""Washer"", ""Extra pillows and blankets"", ""Hair dryer"", ""Wifi"", ""Courtyard view"", ""Shampoo"", ""Microwave"", ""Children\u2019s books and toys"", ""Hot water"", ""Stove"", ""Oven"", ""Refrigerator"", ""Private patio or balcony"", ""Fire extinguisher"", ""Dishes and silverware"", ""Kitchen"", ""Iron"", ""First aid kit"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Air conditioning"", ""TV"", ""Hangers"", ""Gym"", ""EV charger"", ""Coffee maker"", ""Backyard"", ""Host greets you""]",669.00 ,6.506,21,40,70,161,54,4.96,4.96,4.97,4.94,4.96,4.68,4.92,0,1.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24612188,24612188,2025-06-22,2015-01-10,3816,1,1,0.99,1,0,13,2.564949357,22.29904,114.17266,4,1.386294361,1,0,1,0,"[""Carbon monoxide alarm"", ""Iron"", ""Elevator"", ""Self check-in"", ""Extra pillows and blankets"", ""First aid kit"", ""Hangers"", ""Hot water"", ""Essentials"", ""Fire extinguisher"", ""Hair dryer"", ""Keypad"", ""Wifi"", ""Bed linens"", ""Smoke alarm"", ""Shampoo"", ""Air conditioning""]",502.00 ,6.219,11,28,53,212,89,4.73,4.77,4.62,4.89,4.79,4.93,4.72,1,1.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24645345,24645345,2025-06-22,2016-02-01,3429,0.99,1,1,1,0,30,3.401197382,22.29941,114.17334,2,0.693147181,1,0,1,0,"[""Private entrance"", ""Elevator"", ""Iron"", ""Self check-in"", ""Hangers"", ""Hot water"", ""Essentials"", ""Fire extinguisher"", ""Hair dryer"", ""Keypad"", ""Wifi"", ""Luggage dropoff allowed"", ""Bed linens"", ""Smoke alarm"", ""Shampoo"", ""Air conditioning""]",264.00 ,5.576,25,55,85,85,82,4.77,4.83,4.77,4.92,4.94,4.94,4.75,0,1.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24647767,24647767,2025-06-21,2015-01-10,3815,1,1,0.99,1,0,13,2.564949357,22.29784,114.17198,4,1.386294361,1,0,1,0,"[""Private living room"", ""Elevator"", ""Iron"", ""Self check-in"", ""Extra pillows and blankets"", ""First aid kit"", ""Hot water"", ""Essentials"", ""Fire extinguisher"", ""Hair dryer"", ""Keypad"", ""Wifi"", ""Smoke alarm"", ""Shampoo"", ""Air conditioning""]",819.00 ,6.708,12,33,61,217,132,4.73,4.83,4.59,4.86,4.85,4.94,4.78,0,2.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24648231,24648231,2025-06-22,2015-01-10,3816,1,1,0.99,1,0,13,2.564949357,22.29784,114.17305,2,0.693147181,1,0,1,0,"[""Private living room"", ""Elevator"", ""Iron"", ""Self check-in"", ""First aid kit"", ""Hot water"", ""Essentials"", ""Fire extinguisher"", ""Hair dryer"", ""Keypad"", ""Wifi"", ""Smoke alarm"", ""Shampoo"", ""Air conditioning""]",467.00 ,6.146,14,32,49,184,118,4.62,4.74,4.66,4.88,4.86,4.95,4.6,0,1.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24648430,24648430,2025-06-22,2015-01-10,3816,1,1,0.99,1,0,13,2.564949357,22.29861,114.17144,2,0.693147181,1,0,1,0,"[""Private living room"", ""Elevator"", ""Iron"", ""Self check-in"", ""First aid kit"", ""Hot water"", ""Essentials"", ""Fire extinguisher"", ""Hair dryer"", ""Keypad"", ""Wifi"", ""Smoke alarm"", ""Shampoo"", ""Air conditioning""]",422.00 ,6.045,22,52,82,249,101,4.63,4.71,4.51,4.89,4.82,4.95,4.58,0,1.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24679540,24679540,2025-06-21,2016-07-11,3267,1,1,0.44,1,0,3,1.098612289,22.35558,114.24976,1,0,1,0,2,0,"[""Washer"", ""Hair dryer"", ""Wifi"", ""Shampoo"", ""Hot water"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Fire extinguisher"", ""Smoke alarm"", ""Kitchen"", ""First aid kit"", ""Essentials"", ""Breakfast"", ""Air conditioning"", ""Free street parking"", ""TV"", ""Smoking allowed"", ""Hangers"", ""Carbon monoxide alarm"", ""Host greets you""]",342.00 ,5.835,28,58,88,179,3,5,4.86,5,5,4.86,4.71,5,0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24749692,24749692,2025-06-22,2013-09-05,4308,1,1,0.83,1,1,1,0,22.28454,114.14988,1,0,1,0,1,0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Mountain view"", ""Self check-in"", ""Toaster"", ""Drying rack for clothing"", ""Hair dryer"", ""40 inch HDTV with Apple TV, Netflix"", ""Cleaning available during stay"", ""Cleaning products"", ""Wifi"", ""Paid parking garage off premises"", ""Shampoo"", ""Portable fans"", ""Private entrance"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Room-darkening shades"", ""Mini fridge"", ""Portable heater"", ""City skyline view"", ""Private patio or balcony"", ""Dining table"", ""Smoke alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Coffee maker: french press, Nespresso"", ""Sun loungers"", ""Elevator"", ""Rice maker"", ""Iron"", ""Clothing storage: closet"", ""First aid kit"", ""Coffee"", ""Shower gel"", ""AC - split type ductless system"", ""Essentials"", ""Outdoor furniture"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Apple HomePod Bluetooth sound system"", ""Whirlpool refrigerator"", ""Body soap"", ""Ethernet connection"", ""Samsung induction stove"", ""Smoking allowed"", ""Hangers"", ""Outdoor dining area"", ""Wine glasses"", ""Freezer"", ""Paid parking on premises"", ""High chair"", ""Hot water kettle"", ""Keypad"", ""Single level home"", ""Backyard"", ""Carbon monoxide alarm"", ""Laundromat nearby""]",1025.00 ,6.932,30,60,90,180,102,4.9,4.91,4.89,4.93,4.9,4.97,4.65,0,1.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24848290,24848290,2025-06-22,2018-05-04,2606,N/A,0,0.09,1,0,2,0.693147181,22.32024,114.16904,4,1.386294361,2,0.693147181,1,0,"[""Free washer \u2013 In unit"", ""Self check-in"", ""Clothing storage"", ""Hair dryer"", ""Wifi"", ""Shampoo"", ""Private entrance"", ""Conditioner"", ""Hot water"", ""HDTV with Netflix, Disney+"", ""Room-darkening shades"", ""Stove"", ""Refrigerator"", ""Dining table"", ""Dishes and silverware"", ""Elevator"", ""Kitchen"", ""Iron"", ""First aid kit"", ""Essentials"", ""Air conditioning"", ""Hangers"", ""Keypad"", ""Hot water kettle""]",1100.00 ,7.003,29,59,89,269,71,4.72,4.78,4.75,4.89,4.86,4.86,4.71,0,1.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24875045,24875045,2025-06-21,2015-10-10,3542,1,1,1,1,0,3,1.098612289,22.30395,114.17371,9,2.197224577,4,1.386294361,4,0,"[""Cooking basics"", ""Self check-in"", ""Smart lock"", ""Hair dryer"", ""Wifi"", ""Shampoo"", ""Paid parking off premises"", ""Private entrance"", ""Microwave"", ""Hot water"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Refrigerator"", ""Smoke alarm"", ""Dishes and silverware"", ""Elevator"", ""Kitchen"", ""Rice maker"", ""Iron"", ""Shower gel"", ""Essentials"", ""30 inch TV"", ""Long term stays allowed"", ""Bed linens"", ""Body soap"", ""Electric stove"", ""Hangers"", ""Hot water kettle"", ""Single level home"", ""Window AC unit""]",3520.00 ,8.166,23,53,83,358,5,4.8,4.8,4.8,5,5,5,4,0,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24875049,24875049,2025-06-21,2015-12-14,3477,1,1,0.5,1,0,1,0,22.30357,114.17259,11,2.397895273,4,1.386294361,3,0,"[""Self check-in"", ""Dryer \u2013 In building"", ""Smart lock"", ""Hair dryer"", ""Cleaning available during stay"", ""Wifi"", ""Shampoo"", ""Private entrance"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Refrigerator"", ""Smoke alarm"", ""Fire extinguisher"", ""Dishes and silverware"", ""Elevator"", ""Iron"", ""Shower gel"", ""Essentials"", ""Paid parking lot off premises"", ""Long term stays allowed"", ""Washer \u2013\u00a0In building"", ""Bed linens"", ""Body soap"", ""Free street parking"", ""TV"", ""Hangers"", ""Window AC unit"", ""Window guards""]",3454.00 ,8.147,23,53,83,174,3,5,5,4.67,5,5,5,5,0,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24899594,24899594,2025-06-21,2018-05-07,2602,N/A,0,N/A,0,0,1,0,22.28081,114.15582,2,0.693147181,N/A,N/A,1,0,"[""Iron"", ""Cooking basics"", ""Microwave"", ""TV"", ""Self check-in"", ""Hangers"", ""Hot water"", ""Oven"", ""Essentials"", ""Smart lock"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Dishes and silverware"", ""Shampoo"", ""Air conditioning""]",10111.00 ,9.221,29,59,89,364,10,4.64,4.45,4.73,4.64,4.45,4.73,4.64,1,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24921095,24921095,2025-06-21,2016-01-29,3431,1,1,1,1,0,71,4.262679877,22.30714,114.18389,5,1.609437912,3,1.098612289,2,0,"[""Private entrance"", ""Elevator"", ""Iron"", ""Microwave"", ""Washer"", ""TV"", ""Smoking allowed"", ""Hangers"", ""Shower gel"", ""Stove"", ""Essentials"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Kitchen"", ""Shampoo"", ""Air conditioning""]",1200.00 ,7.09,24,53,53,53,3,4.75,4.5,4.25,4.75,4.75,4.5,4.75,0,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24969770,24969770,2025-06-21,2018-05-09,2600,1,1,1,1,0,1,0,22.26509,113.99531,6,1.791759469,2,0.693147181,1,0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Hair dryer"", ""Dishwasher"", ""Ceiling fan"", ""Cleaning products"", ""Waterfront"", ""Shampoo"", ""Microwave"", ""Hot water"", ""Stove"", ""Room-darkening shades"", ""Beach access \u2013 Beachfront"", ""Refrigerator"", ""Dishes and silverware"", ""Dedicated workspace"", ""Kitchen"", ""BBQ grill"", ""First aid kit"", ""Shower gel"", ""AC - split type ductless system"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Basic body soap"", ""Ethernet connection"", ""Free street parking"", ""TV"", ""Hangers"", ""Backyard"", ""Host greets you""]",868.00 ,6.766,28,58,88,188,8,4.75,4.92,4.42,4.83,4.83,4.67,4.58,0,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25037905,25037905,2025-06-21,2018-01-06,2723,0.94,1,0.37,1,0,40,3.688879454,22.3164,114.17134,4,1.386294361,9,2.197224577,1,0,"[""Self check-in"", ""Hair dryer"", ""Wifi"", ""Shampoo"", ""Paid parking off premises"", ""Hot water"", ""Elevator"", ""Fire extinguisher"", ""Smoke alarm"", ""Iron"", ""First aid kit"", ""Lockbox"", ""Essentials"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Air conditioning"", ""TV"", ""Hangers""]",585.00 ,6.372,29,59,89,90,1,4,4.5,4.5,4.5,4.5,4.5,4,0,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25044456,25044456,2025-06-22,2015-01-10,3816,1,1,0.99,1,0,13,2.564949357,22.29959,114.1717,2,0.693147181,1,0,1,0,"[""Private living room"", ""Elevator"", ""Iron"", ""Self check-in"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Fire extinguisher"", ""Hair dryer"", ""Keypad"", ""Wifi"", ""Smoke alarm"", ""Shampoo"", ""Air conditioning""]",251.00 ,5.525,17,42,72,229,142,4.64,4.72,4.49,4.85,4.85,4.92,4.66,0,2.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25089671,25089671,2025-06-21,2016-03-01,3399,N/A,0,1,1,0,5,1.609437912,22.30676,114.16939,2,0.693147181,1,0,1,0,"[""Elevator"", ""TV"", ""Washer"", ""Hair dryer"", ""Wifi"", ""Fire extinguisher"", ""Shampoo"", ""Air conditioning""]",325.00 ,5.784,28,57,87,362,9,4.47,4.73,4.6,4.6,4.8,4.8,4.6,1,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25090539,25090539,2025-06-21,2016-03-01,3399,N/A,0,1,1,0,5,1.609437912,22.30631,114.16784,3,1.098612289,1,0,1,0,"[""Elevator"", ""TV"", ""Hangers"", ""Shower gel"", ""Fire extinguisher"", ""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Shampoo"", ""Air conditioning""]",399.00 ,5.989,18,48,78,351,4,4.29,4.43,4.14,4.29,4.57,4.71,4.29,1,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25090748,25090748,2025-06-22,2016-03-01,3400,N/A,0,1,1,0,5,1.609437912,22.30473,114.16931,4,1.386294361,1,0,1,0,"[""Elevator"", ""TV"", ""Hangers"", ""Shower gel"", ""Fire extinguisher"", ""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Shampoo"", ""Air conditioning""]",594.00 ,6.387,18,47,77,352,4,3.86,4,4.43,4.71,4.57,4.43,4,1,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25113397,25113397,2025-06-21,2018-05-15,2594,1,1,0.94,1,0,15,2.708050201,22.30542,114.16973,2,0.693147181,1,0,1,0,"[""Elevator"", ""TV"", ""Hangers"", ""Shower gel"", ""Fire extinguisher"", ""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Shampoo"", ""Air conditioning""]",280.00 ,5.635,29,59,89,364,57,4.4,4.54,4.3,4.7,4.77,4.72,4.51,1,1.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25143962,25143962,2025-06-21,2016-03-01,3399,N/A,0,1,1,0,5,1.609437912,22.30477,114.16918,1,0,1,0,1,0,"[""Elevator"", ""TV"", ""Hangers"", ""Shower gel"", ""Fire extinguisher"", ""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Shampoo"", ""Air conditioning""]",298.00 ,5.697,29,59,89,364,22,4.21,4.32,4.26,4.59,4.59,4.76,4.35,1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25144169,25144169,2025-06-21,2018-05-15,2594,1,1,0.94,1,0,15,2.708050201,22.30578,114.16918,2,0.693147181,1,0,1,0,"[""Elevator"", ""TV"", ""Hangers"", ""Shower gel"", ""Fire extinguisher"", ""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Shampoo"", ""Air conditioning""]",298.00 ,5.697,29,59,89,364,12,4.57,4.9,4.71,4.76,4.95,4.9,4.76,1,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25144253,25144253,2025-06-21,2018-05-15,2594,1,1,0.94,1,0,15,2.708050201,22.3073,114.16971,3,1.098612289,1,0,1,0,"[""Elevator"", ""TV"", ""Hangers"", ""Shower gel"", ""Fire extinguisher"", ""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Shampoo"", ""Air conditioning""]",370.00 ,5.914,29,59,89,364,7,4.5,4.9,4.5,4.9,4.9,4.9,4.6,1,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25144376,25144376,2025-06-21,2018-05-15,2594,1,1,0.94,1,0,15,2.708050201,22.30597,114.16927,1,0,1,0,1,0,"[""Elevator"", ""TV"", ""Hangers"", ""Essentials"", ""Fire extinguisher"", ""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Shampoo"", ""Air conditioning""]",265.00 ,5.58,29,59,89,364,4,4.11,4.11,4,4.39,4.44,4.44,4.28,1,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
